"Date","Year","Month","MonYr","Site","Station","Sample_num","OysterID","SampleEventID","ShellHeight","SH_Bin","M_F","Sex","ReproStage","Parasite","BadSlide","Comments","DataStatus"
2024-05-06,"2024","May",May 2024,"LXS","0246","01","LXSD2405-01","LXCOLL_20240506_1_0246_1",47.84,"(45,50]","No","Z","4","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0246","02","LXSD2405-02","LXCOLL_20240506_1_0246_1",52.6,"(50,55]","No","F","1","Yes","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0246","03","LXSD2405-03","LXCOLL_20240506_1_0246_1",52.35,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0246","04","LXSD2405-04","LXCOLL_20240506_1_0246_1",57.14,"(55,60]","No","F","1","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0246","05","LXSD2405-05","LXCOLL_20240506_1_0246_1",43.77,"(40,45]","No","M","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0247","06","LXSD2405-06","LXCOLL_20240506_1_0247_1",65.83,"(65,70]","No","M","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0247","07","LXSD2405-07","LXCOLL_20240506_1_0247_1",34.97,"(30,35]","No","M","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0247","08","LXSD2405-08","LXCOLL_20240506_1_0247_1",62.38,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0247","09","LXSD2405-09","LXCOLL_20240506_1_0247_1",61.94,"(60,65]","No","Z","4","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0247","10","LXSD2405-10","LXCOLL_20240506_1_0247_1",50.44,"(50,55]","No","Z","Z","Buceph","Y",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0249","11","LXSD2405-11","LXCOLL_20240506_1_0249_1",37.24,"(35,40]","No","M","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0249","12","LXSD2405-12","LXCOLL_20240506_1_0249_1",76.12,"(75,80]","No","F","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0249","13","LXSD2405-13","LXCOLL_20240506_1_0249_1",51.89,"(50,55]","No","M","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0249","14","LXSD2405-14","LXCOLL_20240506_1_0249_1",40.11,"(40,45]","No","M","2","No","N",NA,"Completed"
2024-05-06,"2024","May",May 2024,"LXS","0249","15","LXSD2405-15","LXCOLL_20240506_1_0249_1",57.81,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0246","01","LXSD2406-01","LXCOLL_20240603_1_0246_1",38.76,"(35,40]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0246","02","LXSD2406-02","LXCOLL_20240603_1_0246_1",60.18,"(60,65]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0246","03","LXSD2406-03","LXCOLL_20240603_1_0246_1",41.42,"(40,45]","No","Z","4","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0246","04","LXSD2406-04","LXCOLL_20240603_1_0246_1",54.62,"(50,55]","No","F","2","Yes","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0246","05","LXSD2406-05","LXCOLL_20240603_1_0246_1",43.48,"(40,45]","No","Z","4","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0247","06","LXSD2406-06","LXCOLL_20240603_1_0247_1",53.36,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0247","07","LXSD2406-07","LXCOLL_20240603_1_0247_1",52.74,"(50,55]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0247","08","LXSD2406-08","LXCOLL_20240603_1_0247_1",50.07,"(50,55]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0247","09","LXSD2406-09","LXCOLL_20240603_1_0247_1",51.35,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0247","10","LXSD2406-10","LXCOLL_20240603_1_0247_1",32.08,"(30,35]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0249","11","LXSD2406-11","LXCOLL_20240603_1_0249_1",43.43,"(40,45]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0249","12","LXSD2406-12","LXCOLL_20240603_1_0249_1",45.3,"(45,50]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0249","13","LXSD2406-13","LXCOLL_20240603_1_0249_1",30.71,"(30,35]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0249","14","LXSD2406-14","LXCOLL_20240603_1_0249_1",46.84,"(45,50]","No","M","2","No","N",NA,"Completed"
2024-06-03,"2024","Jun",Jun 2024,"LXS","0249","15","LXSD2406-15","LXCOLL_20240603_1_0249_1",74.04,"(70,75]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0246","01","LXSD2407-01","LXCOLL_20240709_1_0246_1",67.88,"(65,70]","No","F","1","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0246","02","LXSD2407-02","LXCOLL_20240709_1_0246_1",68.74,"(65,70]","No","F","1","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0246","03","LXSD2407-03","LXCOLL_20240709_1_0246_1",59.33,"(55,60]","No","M","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0246","04","LXSD2407-04","LXCOLL_20240709_1_0246_1",50.5,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0246","05","LXSD2407-05","LXCOLL_20240709_1_0246_1",57.8,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0247","06","LXSD2407-06","LXCOLL_20240709_1_0247_1",86.28,"(85,90]","No","M","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0247","07","LXSD2407-07","LXCOLL_20240709_1_0247_1",61.71,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0247","08","LXSD2407-08","LXCOLL_20240709_1_0247_1",61.14,"(60,65]","No","M","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0247","09","LXSD2407-09","LXCOLL_20240709_1_0247_1",68.92,"(65,70]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0247","10","LXSD2407-10","LXCOLL_20240709_1_0247_1",70.11,"(70,75]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0249","11","LXSD2407-11","LXCOLL_20240709_1_0249_1",78.21,"(75,80]","No","M","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0249","12","LXSD2407-12","LXCOLL_20240709_1_0249_1",61.92,"(60,65]","No","F","3","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0249","13","LXSD2407-13","LXCOLL_20240709_1_0249_1",57.18,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0249","14","LXSD2407-14","LXCOLL_20240709_1_0249_1",49.53,"(45,50]","No","F","2","No","N",NA,"Completed"
2024-07-09,"2024","Jul",Jul 2024,"LXS","0249","15","LXSD2407-15","LXCOLL_20240709_1_0249_1",37.87,"(35,40]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0246","01","LXSD2408-01","LXCOLL_20240806_1_0246_1",64.02,"(60,65]","No","M","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0246","02","LXSD2408-02","LXCOLL_20240806_1_0246_1",63.7,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0246","03","LXSD2408-03","LXCOLL_20240806_1_0246_1",64.9,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0246","04","LXSD2408-04","LXCOLL_20240806_1_0246_1",59.3,"(55,60]","No","M","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0246","05","LXSD2408-05","LXCOLL_20240806_1_0246_1",59.94,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0247","06","LXSD2408-06","LXCOLL_20240806_1_0247_1",55.96,"(55,60]","No","M","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0247","07","LXSD2408-07","LXCOLL_20240806_1_0247_1",75.56,"(75,80]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0247","08","LXSD2408-08","LXCOLL_20240806_1_0247_1",64.44,"(60,65]","No","F","2","Yes","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0247","09","LXSD2408-09","LXCOLL_20240806_1_0247_1",62.41,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0247","10","LXSD2408-10","LXCOLL_20240806_1_0247_1",54.11,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0249","11","LXSD2408-11","LXCOLL_20240806_1_0249_1",77.86,"(75,80]","No","M","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0249","12","LXSD2408-12","LXCOLL_20240806_1_0249_1",99.62,"(95,100]","No","F","2","Yes","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0249","13","LXSD2408-13","LXCOLL_20240806_1_0249_1",80.78,"(80,85]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0249","14","LXSD2408-14","LXCOLL_20240806_1_0249_1",67.17,"(65,70]","No","F","2","No","N",NA,"Completed"
2024-08-06,"2024","Aug",Aug 2024,"LXS","0249","15","LXSD2408-15","LXCOLL_20240806_1_0249_1",70.8,"(70,75]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0246","01","LXSD2409-01","LXCOLL_20240904_1_0246_1",66.46,"(65,70]","No","F","2","Yes","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0246","02","LXSD2409-02","LXCOLL_20240904_1_0246_1",49.48,"(45,50]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0246","03","LXSD2409-03","LXCOLL_20240904_1_0246_1",48.47,"(45,50]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0246","04","LXSD2409-04","LXCOLL_20240904_1_0246_1",59.18,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0246","05","LXSD2409-05","LXCOLL_20240904_1_0246_1",49.28,"(45,50]","No","F","2","Yes","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0247","06","LXSD2409-06","LXCOLL_20240904_1_0247_1",53.37,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0247","07","LXSD2409-07","LXCOLL_20240904_1_0247_1",58.53,"(55,60]","No","M","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0247","08","LXSD2409-08","LXCOLL_20240904_1_0247_1",59.94,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0247","09","LXSD2409-09","LXCOLL_20240904_1_0247_1",49.64,"(45,50]","No","M","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0247","10","LXSD2409-10","LXCOLL_20240904_1_0247_1",44.06,"(40,45]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0249","11","LXSD2409-11","LXCOLL_20240904_1_0249_1",63.04,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0249","12","LXSD2409-12","LXCOLL_20240904_1_0249_1",66.51,"(65,70]","No","M","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0249","13","LXSD2409-13","LXCOLL_20240904_1_0249_1",51.48,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0249","14","LXSD2409-14","LXCOLL_20240904_1_0249_1",60.01,"(60,65]","No","F","2","No","N",NA,"Completed"
2024-09-04,"2024","Sep",Sep 2024,"LXS","0249","15","LXSD2409-15","LXCOLL_20240904_1_0249_1",42.94,"(40,45]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0246","01","LXSD2410-01","LXCOLL_20241002_1_0246_1",53.75,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0246","02","LXSD2410-02","LXCOLL_20241002_1_0246_1",58.29,"(55,60]","No","F","2","Yes","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0246","03","LXSD2410-03","LXCOLL_20241002_1_0246_1",51.97,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0246","04","LXSD2410-04","LXCOLL_20241002_1_0246_1",49.76,"(45,50]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0246","05","LXSD2410-05","LXCOLL_20241002_1_0246_1",45.42,"(45,50]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0247","06","LXSD2410-06","LXCOLL_20241002_1_0247_1",46.88,"(45,50]","No","M","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0247","07","LXSD2410-07","LXCOLL_20241002_1_0247_1",45.42,"(45,50]","No","M","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0247","08","LXSD2410-08","LXCOLL_20241002_1_0247_1",40.15,"(40,45]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0247","09","LXSD2410-09","LXCOLL_20241002_1_0247_1",39.5,"(35,40]","No","M","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0247","10","LXSD2410-10","LXCOLL_20241002_1_0247_1",45.69,"(45,50]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0249","11","LXSD2410-11","LXCOLL_20241002_1_0249_1",37.33,"(35,40]","No","M","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0249","12","LXSD2410-12","LXCOLL_20241002_1_0249_1",39.51,"(35,40]","No","M","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0249","13","LXSD2410-13","LXCOLL_20241002_1_0249_1",33.99,"(30,35]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0249","14","LXSD2410-14","LXCOLL_20241002_1_0249_1",34.79,"(30,35]","No","F","2","No","N",NA,"Completed"
2024-10-02,"2024","Oct",Oct 2024,"LXS","0249","15","LXSD2410-15","LXCOLL_20241002_1_0249_1",43.72,"(40,45]","No","M","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0246","01","LXSD2411-01","LXCOLL_20241105_1_0246_1",55,"(50,55]","No","F","3","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0246","02","LXSD2411-02","LXCOLL_20241105_1_0246_1",65.68,"(65,70]","No","F","1","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0246","03","LXSD2411-03","LXCOLL_20241105_1_0246_1",46.99,"(45,50]","No","M","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0246","04","LXSD2411-04","LXCOLL_20241105_1_0246_1",52.54,"(50,55]","No","Z","4","Yes","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0246","05","LXSD2411-05","LXCOLL_20241105_1_0246_1",44.8,"(40,45]","No","F","3","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0247","06","LXSD2411-06","LXCOLL_20241105_1_0247_1",57.3,"(55,60]","No","F","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0247","07","LXSD2411-07","LXCOLL_20241105_1_0247_1",54.89,"(50,55]","No","M","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0247","08","LXSD2411-08","LXCOLL_20241105_1_0247_1",53.42,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0247","09","LXSD2411-09","LXCOLL_20241105_1_0247_1",41.01,"(40,45]","No","F","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0247","10","LXSD2411-10","LXCOLL_20241105_1_0247_1",51.89,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0249","11","LXSD2411-11","LXCOLL_20241105_1_0249_1",68.19,"(65,70]","No","F","2","No","N","VGH","Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0249","12","LXSD2411-12","LXCOLL_20241105_1_0249_1",40.97,"(40,45]","No","M","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0249","13","LXSD2411-13","LXCOLL_20241105_1_0249_1",51.13,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0249","14","LXSD2411-14","LXCOLL_20241105_1_0249_1",72.17,"(70,75]","No","F","2","No","N",NA,"Completed"
2024-11-05,"2024","Nov",Nov 2024,"LXS","0249","15","LXSD2411-15","LXCOLL_20241105_1_0249_1",65.43,"(65,70]","No","F","2","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0246","01","LXSD2412-01","LXCOLL_20241204_1_0246_1",59.26,"(55,60]","No","M","2","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0246","02","LXSD2412-02","LXCOLL_20241204_1_0246_1",49.69,"(45,50]","No","F","1","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0246","03","LXSD2412-03","LXCOLL_20241204_1_0246_1",46.91,"(45,50]","No","M","3","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0246","04","LXSD2412-04","LXCOLL_20241204_1_0246_1",54.57,"(50,55]","No","F","2","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0246","05","LXSD2412-05","LXCOLL_20241204_1_0246_1",55.33,"(55,60]","No","Z","4","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0247","06","LXSD2412-06","LXCOLL_20241204_1_0247_1",63.71,"(60,65]","No","Z","4","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0247","07","LXSD2412-07","LXCOLL_20241204_1_0247_1",64.7,"(60,65]","No","Z","4","Yes","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0247","08","LXSD2412-08","LXCOLL_20241204_1_0247_1",54.25,"(50,55]","No","Z","4","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0247","09","LXSD2412-09","LXCOLL_20241204_1_0247_1",66.52,"(65,70]","No","M","2","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0247","10","LXSD2412-10","LXCOLL_20241204_1_0247_1",36.56,"(35,40]","No","Z","Z","No","Y",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0249","11","LXSD2412-11","LXCOLL_20241204_1_0249_1",90.98,"(90,95]","No","F","2","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0249","12","LXSD2412-12","LXCOLL_20241204_1_0249_1",91.03,"(90,95]","No","F","2","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0249","13","LXSD2412-13","LXCOLL_20241204_1_0249_1",81.31,"(80,85]","No","F","2","Yes","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0249","14","LXSD2412-14","LXCOLL_20241204_1_0249_1",45.75,"(45,50]","No","F","1","No","N",NA,"Completed"
2024-12-04,"2024","Dec",Dec 2024,"LXS","0249","15","LXSD2412-15","LXCOLL_20241204_1_0249_1",68.36,"(65,70]","No","F","2","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0246","01","LXSD2501-01","LXCOLL_20250106_1_0246_1",54.43,"(50,55]","No","Z","4","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0246","02","LXSD2501-02","LXCOLL_20250106_1_0246_1",58.21,"(55,60]","No","M","3","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0246","03","LXSD2501-03","LXCOLL_20250106_1_0246_1",54.46,"(50,55]","No","Z","4","Yes","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0246","04","LXSD2501-04","LXCOLL_20250106_1_0246_1",61.73,"(60,65]","No","Z","4","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0246","05","LXSD2501-05","LXCOLL_20250106_1_0246_1",48.79,"(45,50]","No","F","1","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0247","06","LXSD2501-06","LXCOLL_20250106_1_0247_1",104.67,"(100,105]","No","Z","4","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0247","07","LXSD2501-07","LXCOLL_20250106_1_0247_1",76.23,"(75,80]","No","F","1","Yes","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0247","08","LXSD2501-08","LXCOLL_20250106_1_0247_1",65.58,"(65,70]","No","F","Z","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0247","09","LXSD2501-09","LXCOLL_20250106_1_0247_1",63.01,"(60,65]","No","F","3","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0247","10","LXSD2501-10","LXCOLL_20250106_1_0247_1",47.62,"(45,50]","No","F","2","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0249","11","LXSD2501-11","LXCOLL_20250106_1_0249_1",42.87,"(40,45]","No","F","2","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0249","12","LXSD2501-12","LXCOLL_20250106_1_0249_1",58.91,"(55,60]","No","F","2","No","N","Blown out tissue","Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0249","13","LXSD2501-13","LXCOLL_20250106_1_0249_1",64.88,"(60,65]","No","F","2","No","N","Blown out/overlapping tissue","Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0249","14","LXSD2501-14","LXCOLL_20250106_1_0249_1",66.54,"(65,70]","No","F","2","No","N",NA,"Completed"
2025-01-06,"2025","Jan",Jan 2025,"LXS","0249","15","LXSD2501-15","LXCOLL_20250106_1_0249_1",36.7,"(35,40]","No","M","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0246","01","LXSD2502-01","LXCOLL_20250211_1_0246_1",73.76,"(70,75]","No","F","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0246","02","LXSD2502-02","LXCOLL_20250211_1_0246_1",60.8,"(60,65]","No","F","1","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0246","03","LXSD2502-03","LXCOLL_20250211_1_0246_1",63.71,"(60,65]","No","F","1","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0246","04","LXSD2502-04","LXCOLL_20250211_1_0246_1",65.11,"(65,70]","No","F","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0246","05","LXSD2502-05","LXCOLL_20250211_1_0246_1",56.6,"(55,60]","No","F","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0247","06","LXSD2502-06","LXCOLL_20250211_1_0247_1",53.26,"(50,55]","No","F","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0247","07","LXSD2502-07","LXCOLL_20250211_1_0247_1",47.27,"(45,50]","No","F","3","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0247","08","LXSD2502-08","LXCOLL_20250211_1_0247_1",44.31,"(40,45]","No","M","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0247","09","LXSD2502-09","LXCOLL_20250211_1_0247_1",51.04,"(50,55]","No","F","2","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0247","10","LXSD2502-10","LXCOLL_20250211_1_0247_1",58.07,"(55,60]","No","F","Z","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0249","11","LXSD2502-11","LXCOLL_20250211_1_0249_1",59.56,"(55,60]","No","Z","4","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0249","12","LXSD2502-12","LXCOLL_20250211_1_0249_1",57.91,"(55,60]","No","Z","4","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0249","13","LXSD2502-13","LXCOLL_20250211_1_0249_1",59.55,"(55,60]","No","F","1","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0249","14","LXSD2502-14","LXCOLL_20250211_1_0249_1",54.99,"(50,55]","No","Z","4","No","N",NA,"Completed"
2025-02-11,"2025","Feb",Feb 2025,"LXS","0249","15","LXSD2502-15","LXCOLL_20250211_1_0249_1",41.01,"(40,45]","No","M","1","Yes","N",NA,"Completed"
2025-03-18,"2025","Mar",Mar 2025,"LXS","0246","01","LXSD2503-01","LXCOLL_20250318_1_0246_1",46.76,"(45,50]","No","F","2","No","N",NA,"Completed"
2025-03-18,"2025","Mar",Mar 2025,"LXS","0246","02","LXSD2503-02","LXCOLL_20250318_1_0246_1",65.81,"(65,70]","No","F","2","Yes","N",NA,"Completed"
2025-03-18,"2025","Mar",Mar 2025,"LXS","0246","03","LXSD2503-03","LXCOLL_20250318_1_0246_1",63.16,"(60,65]","No","F","2","No","N",NA,"Completed"
2025-03-18,"2025","Mar",Mar 2025,"LXS","0246","04","LXSD2503-04","LXCOLL_20250318_1_0246_1",53.47,"(50,55]","No","M","2","No","N",NA,"Completed"
2025-03-18,"2025","Mar",Mar 2025,"LXS","0246","05","LXSD2503-05","LXCOLL_20250318_1_0246_1",53.43,"(50,55]","No","F","2","No","N",NA,"Completed"
2025-03-18,"2025","Mar",Mar 2025,"LXS","0247","06","LXSD2503-06","LXCOLL_20250318_1_0247_1",64.35,"(60,65]","No","M","2","Yes","N",NA,"Completed"
